991018436;CARDANICO ANTON 3xGU10 NEGRO;200;Techo;2674;Sistemas de Iluminación;1070;LEUK;21.00;76271.6240;1;01;ANTON 3 NGO (6456);CARDANICO ANTON 3xGU10 NEGRO;
991018437;CARDANICO ANTON 3xGU10 BLANCO;200;Techo;2674;Sistemas de Iluminación;1070;LEUK;21.00;76271.6240;1;01;ANTON 3 BCO (6457);CARDANICO ANTON 3xGU10 BLANCO;
991018438;ARMARIO PRISMA G ALTO 780MM 15 MODULOS ANCHO 600MM;182;Cajas metálicas;2613;Accesorios p/ tableros;1006;SCHNEIDER;21.00;657257.9611;1;01;LVS08105;ARMARIO PRISMA G ALTO 780MM 15 MODULOS ANCHO 600MM    ;
991018439;ACCESORIO PLACA LED P/ GARDENECO200F;2;Iluminación;210;Repuestos y Accesorios;0639;BAEL;21.00;68864.5558;1;01;GARDENECO200F;ACCESORIO PLACA LED P/ GARDENECO200F      ;11
991018440;SMARTY-GFR - SIRENA INTERIOR CON FLASH PARA INCENDIO ROJA;2931;Incendio.;2934;Accesorios para incendio;1043;INIM;21.00;93454.6259;1;01;SMARTY-GFR;SIRENA INTERIOR CON FLASH PARA INCENDIO ROJA;0                                                  
991018441;DH-4326-2 - DETECTOR DE HUMO OPTICO 2 HILOS;2810;Alarmas;2831;Sensores;1101;DUMONT;21.00;41431.4929;1;01;DH-4326-2;DETECTOR DE HUMO OPTICO 2 HILOS;
991018442;DT-4323-2 - DETECTOR DE TEMPERATURA 2 HILOS;2810;Alarmas;2831;Sensores;1101;DUMONT;21.00;28038.6224;1;01;DT-4323-2;DETECTOR DE TEMPERATURA 2 HILOS;
991018443;SMARTLETUSEE-LCD - TECLADO LCD CON PANEL DE CONTROL;2931;Incendio.;2934;Accesorios para incendio;1043;INIM;21.00;2041070.7299;1;01;SMARTLETUSEE-LCD;TECLADO LCD CON PANEL DE CONTROL ;
991018444;COLGANTE HERRADURA DIAM 60CM ALUMINIO 50W LED BLANCO;200;Techo;2676;Colgantes;0287;DABOR;21.00;1220854.8670;1;01;TOLUCA-S BCO;Colgante herradura de 60cm de diámetro con led 50W blanco;189
991018445;COLGANTE MANDARINA VOILE 2xE27 50CM BLANCO;200;Techo;2676;Colgantes;1170;INCREA;21.00;551612.3800;1;01;MAND 50 BCO;COLGANTE MANDARINA VOILE 2xE27 50CM BLANCO          ;
991018446;COLGANTE LINEAL 310 BIDIRECCIONAL 125CM LUZ SUPERIOR 194CM TOTAL 103W  3000K NGO;200;Techo;2676;Colgantes;1042;PR ELECTRONICA;21.00;414463.9499;1;01;LH-ECN-P194;COLGANTE LINEAL  310BIDIRECCIONAL 125CM LUZ SUPERIOR 194CM TOTAL 103W  3000K NGO ;
991018447;CONTACTOR TRIP. 38A 220VCA 1NA;2526;Contactores;2528;Contactores tripolares;1006;SCHNEIDER;21.00;222019.2303;1;01;LC1E3810M7;Contactor tripolar 38A tensión de control 220Vca 1NA ;
991018448;COLGANTE LINEAL 35  3000K 84CM NEGRO 200V;200;Techo;2676;Colgantes;1042;PR ELECTRONICA;21.00;104726.8068;1;01;LT-ECN-S084;COLGANTE LINEAL 35 3000K 84CM NEGRO 200V   ;
991018449;CALOVENTOR CFH420 COMPACTSUN 1000/2000W;2854;Aires y calefacción;2856;Calefacción eléctrica;0755;LILIANA;21.00;49046.3025;1;01;CFH420;Caloventor Compactsun 1000/2000W ;
991018450;ZOCALO DESMONTABLE P/GAB S97 200X450X100;167;Gabinetes de medición;1091;Gabinetes met.estancos;0397;GEN ROD;21.00;97489.3305;1;01;971920451;Zócalo Desmontable para Gabinete S97 200x450x100 ;
991018451;ESPEJO YUTE 50CM;2850;Hogar;2943;Decoración;1124;ND;21.00;94482.0030;1;01;ESPEJO 35X50;ESPEJO YUTE 50CM   ;137
991018452;ESPEJO YUTE 60CM;2850;Hogar;2943;Decoración;1124;ND;21.00;127633.5830;1;01;ESPEJO 45X60;ESPEJO YUTE 60CM   ;137
991018453;COLGANTE 1 LUZ E27 50x25CM CRAFT TOSTADO;200;Techo;2676;Colgantes;1124;ND;21.00;170257.0430;1;01;CAGLIARI;COLGANTE 1 LUZ E27 50x25CM CRAFT TOSTADO        ;137
991018454;COLGANTE 1 LUZ E27 50x40CM CRAFT TOSTADO;200;Techo;2676;Colgantes;1124;ND;21.00;210512.5330;1;01;SIENA TOST;COLGANTE 1 LUZ E27 50x40CM CRAFT TOSTADO   ;137
991018455;COLGANTE 1 LUZ E27 50x40CM CRAFT NEGRO;200;Techo;2676;Colgantes;1124;ND;21.00;210512.5330;1;01;SIENA NG;COLGANTE 1 LUZ E27 50x40CM CRAFT NEGRO;137
991018456;APLIQUE 1 LUZ E27 20x30CM KRAFT TOSTADO;201;Pared;2679;Apliques;1124;ND;21.00;85010.1230;1;01;PRATO TOST;APLIQUE 1 LUZ E27 20x30CM KRAFT TOSTADO      ;137
991018457;COLGANTE 1 LUZ E27 15x30CM CORDON HABANO EST NEGRA;200;Techo;2676;Colgantes;1124;ND;21.00;94482.0030;1;01;MINI FIRENZE HB;COLGANTE 1 LUZ E27 15x30CM CORDON HABANO EST NEGRA   ;137
991018458;COLGANTE ASTRID 1 LUZ E27 CRISTAL HUMO 15x20cm;200;Techo;2676;Colgantes;1041;180 ILUMINACION;21.00;82534.8532;1;01;19045 HUMO;COLGANTE ASTRID 1 LUZ E27 CRISTAL HUMO 15x20cm       ;
991018459;MOLDE DE UNION T PARA CABLE PASANTE DE 120mm DERIV. 120MM2;168;Jabalinas y pararrayos;1053;Accesorios p/ soldaduras;0397;GEN ROD;21.00;439949.6180;1;01;MSTAC120120;Molde de unión T para cable pasante de 120 mm2 y derivación de 120 mm2;
991018460;CABEZAL FOCAL NEGRO P/ RIEL MAGNET SKYLINE 33CM DC48V 16W 2700K 36 GRADOS;200;Techo;2701;Cabezales y Rieles;0980;MACROLED;21.00;54877.1300;1;01;RMS-CF330-N-16W-WW;CABEZAL FOCAL NEGRO P/ RIEL MAGNET SKYLINE 33CM DC48V 16W 2700K 36 GRADOS         ;
991018461;RIEL ALUMINIO P/ SUSPENDER SKYLINE 2 MTS DC48V NEGRO;200;Techo;2701;Cabezales y Rieles;0980;MACROLED;21.00;78459.1225;1;01;RMS-S-2M;RIEL ALUMINIO P/ SUSPENDER SKYLINE 2 MTS DC48V NEGRO            ;
991018462;MODULO CARGADOR USB DOBLE A+C 220V. GRIS 5A. 7962;127;Llaves de luz;1424;Cambre Siglo XXII;0249;CAMBRE;21.00;55493.7264;1;01;7962;Módulo cargador USB doble A+C 220V GRIS 5A;
991018463;CARCAZA FICHA CON SALIDA LATERAL 8P HDC HQP TSLU 1PG16;2912;Fichas industriales.;2917;Fichas y bases p/comando;0205;WEIDMULLER;21.00;0.0000;1;01;1003090000;CARCAZA FICHA CON SALIDA LATERAL 8P HDC HQP TSLU 1PG16;
991018464;NUCLEO HEMBRA 8P HDC HQ 8 FC;2912;Fichas industriales.;2917;Fichas y bases p/comando;0205;WEIDMULLER;21.00;25137.0672;1;01;1919980000;NUCLEO HEMBRA 8P HDC HQ 8 FC;
991018465;CONTACTO A COMPRESIÓN P/ FICHA MULTIPOLAR 0,75-1 MM2 HDC-C-HE-BM0.75-1.00AG;2912;Fichas industriales.;2917;Fichas y bases p/comando;0205;WEIDMULLER;21.00;1139.7753;1;01;1201200000;CONTACTO A COMPRESIÓN P/ FICHA MULTIPOLAR 0,75-1 MM2 HDC-C-HE-BM0.75-1.00AG;
991018466;PRENSACABLES PLASTICO VG 16 HQ K68;156;Conectores/ Prensacables/ Prensacaños/ Boquillas/ Tuercas;2052;Prensacables;0205;WEIDMULLER;21.00;22241.4129;1;01;1273890000;PRENSACABLES PLASTICO VG 16 HQ K68 ;
991018467;FUENTE P/BETTER 1 700 mA IP67;107;Fuentes de alimentación;1309;Fuentes universales.;1023;SIXELECTRIC**;21.00;57697.8518;1;01;FUENTE B1 IP67;FUENTE P/BETTER 1 700 mA IP67        ;0000
991018468;PUNTERA PREAISLADA BLANCA P/ CABLE 0,75 MM2 H0,75/14W;165;Terminales;1216;Terminales e identificación;0205;WEIDMULLER;21.00;46.1326;1;01;462900000;PUNTERA PREAISLADA BLANCA P/ CABLE 0,75 MM2 H0,75/14W   ;
991018469;COLGANTE ESFERICO DIFUSO NEGRO P/ RIEL MAGNET SKYLINE 10W 2700K 120 GRADOS;200;Techo;2701;Cabezales y Rieles;0980;MACROLED;21.00;95617.7090;1;01;RMS-CED-N-10W-WW;COLGANTE ESFERICO DIFUSO NEGRO P/ RIEL MAGNET SKYLINE 10W 2700K 120 GRADOS    ;
991018470;COLGANTE ESFERICO FOCAL  NEGRO P/ RIEL MAGNET SKYLINE 12W 2700K 24 GRADOS;200;Techo;2701;Cabezales y Rieles;0980;MACROLED;21.00;74564.6165;1;01;RMS-CEF-N-12W-WW;COLGANTE ESFERICO FOCAL  NEGRO P/ RIEL MAGNET SKYLINE 12W 2700K 24 GRADOS            ;
991018471;CABEZAL MOVIL DOBLE ANTIDES NEGRO P/ RIEL MAGN SKYLINE 14W 24 GRADOS;200;Techo;2701;Cabezales y Rieles;0980;MACROLED;21.00;113661.4105;1;01;RMS-S-CMD-N-14W-24G;CABEZAL MOVIL DOBLE ANTIDES NEGRO P/ RIEL MAGN SKYLINE 14W 24 GRADOS       ;
991018472;AP7920B - CANAL DE TENSION APC (PDU) CON CONMUTACION PARA MANEJO REMOTO 12A 8 TOMAS;2744;Racks.;2748;Canales de tensión;0257;APC;21.00;2831145.6096;1;01;AP7920B;CANAL DE TENSION (PDU) CON CONMUTACION PARA MANEJO REMOTO 12A 8 TOMAS;
991018473;BALASTO SODIO Exterior AFP 150W;119;Balastos e Ignitores;2193;Balastos Sodio;0003;ITALAVIA;21.00;99113.7136;1;01;13724000;Balasto sodio exterior AFP 150W;
991018474;TULIPA OPAL 15CM P/ BUBBLE;2;Iluminación;210;Repuestos y Accesorios;1107;PERFECTA ILUMINACION;21.00;47655.3963;1;01;TULIPA P-97;TULIPA OPAL 15CM P/ BUBBLE         ;1000
991018475;COLGANTE TASSO C/ACRIL.OPTOMAX  MINI II LED 50W 3000K 2258MM NEGRO;200;Techo;2676;Colgantes;0177;TICAR - LUCCIOLA;21.00;325541.5363;1;01;TMI226 NGO;COLGANTE TASSO C/ACRIL.OPTOMAX  MINI II LED 50W 3000K 2258MM NEGRO   ;1000
991018476;COLGANTE ACERO NEGRO 8xE27 TULIPAS CRISTAL  80x60CM ROHU;200;Techo;2676;Colgantes;1172;RODINA;21.00;2925099.1519;1;01;3027;COLGANTE ACERO NEGRO 8xE27 TULIPAS CRISTAL  80x60CM ROHU      ;
991018477;PROMO LAMPARAS PHILIPS;202;Piso y Escritorio;2687;Lámparas de Escritorio;0444;SIN MARCA;21.00;1000.0000;1;01;PROMOLAMPARAS;PROMO LAMPARAS PHILIPS;305
991018478;CADENA GALV. Nº 30  x25kg;134;Sistemas de Sujeción;2947;Clavos;1145;CLV;21.00;267331.3500;1;01;CADENA 30;Cadena galvanizada N30 x 25kg;
991018479;CADENA GALV. Nº 35  x25kg;134;Sistemas de Sujeción;2947;Clavos;1145;CLV;21.00;267331.3500;1;01;CADENA 35;Cadena galvanizada N35 x 25kg;
991018480;CADENA GALV. Nº 40  x25kg;134;Sistemas de Sujeción;2947;Clavos;1145;CLV;21.00;253622.0500;1;01;CADENA 40;Cadena galvanizada N40 x 25kg;
991018481;CADENA GALV. Nº 45  x25kg;134;Sistemas de Sujeción;2947;Clavos;1145;CLV;21.00;246767.4000;1;01;CADENA 45;Cadena galvanizada N45 x 25kg;
991018482;CADENA GALV. Nº 50  x25kg;134;Sistemas de Sujeción;2947;Clavos;1145;CLV;21.00;243340.0750;1;01;CADENA 50;Cadena galvanizada N50 x 25kg;
991018483;APLIQUE ALUMINIO NEGRO 1 LUZ GU10 MOV EN BRAZO Y CABEZAL C/INTERRUPTOR;201;Pared;2679;Apliques;0721;NIKEL;21.00;223537.6143;1;01;ONA APL M NG;Aplique de aluminio negro 1 luz GU10 con mov de brazo y cabezal c/interruptor;0                                                  
991018484;APLIQUE ALUMINIO NEGRO 1 LUZ GU10 MOV EN BRAZO Y CABEZAL C/INTERRUPTOR;201;Pared;2679;Apliques;0721;NIKEL;21.00;278499.4443;1;01;ONA APL L NG;Aplique de aluminio negro 1 luz GU10 con mov de brazo y cabezal c/interruptor;0                                                  
991018485;COLGANTE ALUMINIO NEGRO 5xGU10 MOVIL;200;Techo;2676;Colgantes;0721;NIKEL;21.00;779998.1013;1;01;LIKE 5L NG;Colgante de aluminio negro 5 luces GU10 móvil;0                                                  
991018486;COLUMNA "N " P/ FAROLA 8500N NEGRA;209;Jardín y Exterior;2684;Farolas;0207;F.W.;21.00;352168.7382;1;01;COLUMNA 8500 NG;COLUMNA N P/ FAROLA 8500 NEGRA   ;164
991018487;DETECTOR DE TENSIÓN SIN CONTACTO SENSIBILIDAD CONFIG.;2510;Inst. medición tableros;2512;Voltímetro;1087;GRALF;10.50;14074.7421;1;01;VGF-7D;DETECTOR DE TENSIÓN SIN CONTACTO SENSIBILIDAD CONFIG.;
991018488;CAMPANA RESINA 60x30CM NEGRO C/ INTERIOR DORADO;200;Techo;2676;Colgantes;1107;PERFECTA ILUMINACION;21.00;984519.0471;1;01;P-63;CAMPANA RESINA 60x30CM NEGRO C/ INTERIOR DORADO           ;1000
991018489;LUMINARIA DE PISCINA ACERO INOXIDABLE 3 LED 9W 60º BLANCO FRIO 12-24V;203;Estanco;2693;Piscinas y Fuentes;1023;SIXELECTRIC**;21.00;352132.4978;1;01;1050 BF 12-24V;LUMINARIA DE PISCINA ACERO INOXIDABLE 3 LED 9W 60º BLANCO FRIO 12-24V        ;0000
991018490;LUMINARIA DE PISCINA ACERO INOXIDABLE 4 LED 12W 60º BLANCO FRIO 12-24V;203;Estanco;2693;Piscinas y Fuentes;1023;SIXELECTRIC**;21.00;437475.1464;1;01;1400 BF 12-24V;LUMINARIA DE PISCINA ACERO INOXIDABLE 4 LED 12W 60º BLANCO FRIO 12-24V            ;0000
991018491;LUMINARIA DE PISCINA ACERO INOXIDABLE 3 LED 9W 60º RGB 12-24V;203;Estanco;2693;Piscinas y Fuentes;1023;SIXELECTRIC**;21.00;362668.6273;1;01;1050 RGB 12-24V;LUMINARIA DE PISCINA ACERO INOXIDABLE 3 LED 9W 60º RGB 12-24V        ;0000
991018492;CAMPANA RESINA 80x40CM NEGRO C/ INTERIOR DORADO;200;Techo;2676;Colgantes;1107;PERFECTA ILUMINACION;21.00;1578041.2557;1;01;P-64;CAMPANA RESINA 80x40CM NEGRO C/ INTERIOR DORADO      ;1000
991018493;FUENTE RIEL DIN POWERSWITCH GAB METALICO 24V 10A IP20;107;Fuentes de alimentación;1500;Fuentes switching;0980;MACROLED;21.00;184268.2985;1;01;DR-240W-24V;FUENTE RIEL DIN POWERSWITCH GAB METALICO 24V 10A IP20    ;
991018494;APLIQUE SUR I 1 LUZ GU10 BLANCO;201;Pared;2679;Apliques;1041;180 ILUMINACION;21.00;31810.1438;1;01;5000/01 BL;APLIQUE SUR I 1 LUZ GU10 BLANCO    ;
991018495;COLGANTE 1 LUZ E27 VIDRIO AMBAR 10x17,5CM COCO;200;Techo;2676;Colgantes;1041;180 ILUMINACION;21.00;103280.2880;1;01;15056;COLGANTE 1 LUZ E27 VIDRIO AMBAR 10x17,5CM COCO   ;
991018496;PROMO NEGRA;1;GENERAL;164;ZZ Ofertas.;0444;SIN MARCA;21.00;119999.3300;1;01;PROMO NEGRA;Promo Negra;0                                                  
991018497;COLGANTE MESSE LED 30W 3000K NEGRO 1,10MTS;200;Techo;2676;Colgantes;1041;180 ILUMINACION;21.00;340668.0041;1;01;18021;COLGANTE MESSE LED 30W 3000K NEGRO 1,10MTS                                                                                  ;
991018498;LUMINARIA DE PISCINA ACERO INOXIDABLE 4 LED 12W 60º RGB 12-24V;203;Estanco;2693;Piscinas y Fuentes;1023;SIXELECTRIC**;21.00;432733.8881;1;01;1600 RGB 12-24V;LUMINARIA DE PISCINA ACERO INOXIDABLE 4 LED 12W 60º BLANCO FRIO 12-24V            ;0000
991018499;CONTROLADOR REMOTO RGB  PARA 4 EQUIPOS 1050+ 4 EQUIPOS 1600;203;Estanco;2693;Piscinas y Fuentes;1023;SIXELECTRIC**;21.00;1465023.7140;1;01;CONTROLADOR 1400+ 1600;CONTROLADOR REMOTO RGB  PARA 4 EQUIPOS 1050+ 4 EQUIPOS 1600          ;0000
991018500;SOPORTE P/BORNERAS A 45 GR.LARGO 1000mm PROF. 200mm;167;Gabinetes de medición;1091;Gabinetes met.estancos;0397;GEN ROD;21.00;68727.1080;1;01;90182100;Soporte para borneras a 45 grados largo 1000 mm profundidad 200 mm;
991018501;ZOCALO ALTURA 100 300X200;167;Gabinetes de medición;1091;Gabinetes met.estancos;0397;GEN ROD;21.00;70594.3414;1;01;90193020;Zócalo altura 100 300x200;
991018502;ACONDICIONADOR DE SEÑAL ENTRADA EN CORRIENTE H/60A ACT20P-CMT-60AO-RC-S;2742;Conectividad.;2761;Switchs;0205;WEIDMULLER;21.00;2091179.3769;1;01;1510440000;Acondicionador de señal entrada en corriente salida configurable ;
991018503;ARRANC.SUAVE 12,5A 5,5KW/7,5HP 3RW4024-1BB14 100018223;2592;Arranques para motores;2595;Arranques suaves;0418;SIEMENS;21.00;1117663.3802;1;01;100018223;ARRANC.SUAVE 12,5A 5,5KW/7,5HP 3RW4024-1BB14 100018223;
991018504;LINEAL STANDARD 2000MM 120W DRIVER ON BOARD;200;Techo;2673;Embutidos en Techo;1173;BUACAR LIGHTING;10.50;516344.4000;1;01;BLIN-STD-2000-120;LINEAL STANDARD 2000MM 120W DRIVER ON BOARD    ;0                                                  
991018505;U6-PRO - AP UNIFI WI-FI 6 5300MBPS (SIN FUENTE);2743;Conectividad Wireless;2766;Puntos de acceso;0672;UBIQUITI;10.50;424695.1387;1;01;U6-PRO;AP UNIFI WI-FI 6 5300MBPS (SIN FUENTE);
991018506;M221 PLC 16 E/16 S PNP HE10 ETH TM221CE32TK;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;10.50;0.0000;1;01;TM221CE32TK;M221 PLC 16 E/16 S PNP HE10 ETH TM221CE32TK;
991018507;MODULO TM3 8S DIG A RELE TM3DQ8R;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;21.00;418437.3861;1;01;TM3DQ8R;MODULO TM3 8S DIG A RELE TM3DQ8R;
991018508;RACK DE PIE DATA CENTER RV-RDC-42U1000 42U/1000MM C/RUEDAS Y 4 TURBOS;2744;Racks.;2746;Cerrados;1088;REGUVOLT;21.00;2811684.9779;1;01;RV-RDC-42U1000;RACK DE PIE DATA CENTER 42U/1000MM C/RUEDAS Y 4 TURBOS;232
991018509;COLGANTE LINEAL 35 LED 80W 270CM 220V 6500K DIMERIZABLE NEGRO;200;Techo;2676;Colgantes;1042;PR ELECTRONICA;21.00;0.0000;1;01;LT-APM-S270;COLGANTE LINEAL 35 LED 80W 270CM 220V 6500K DIMERIZABLE NEGRO        ;
991018510;BOB. DISPARO 220VCA P/INT. 3VJ  3VJ9218-0ST36;2540;Interruptores de potencia;2541;Acces. int. de potencia;0418;SIEMENS;21.00;129310.0467;1;01;100714976;BOB. DISPARO 220VCA P/INT. 3VJ  3VJ9218-0ST36;4035
991018511;FUENTE DE ALIMENTACIÓN REDUND. ALIM 24..48V M340 BMXCPS4022;2586;PLC/ Reles programables;2587;PLC;1006;SCHNEIDER;21.00;4177211.2906;1;01;BMXCPS4022;FUENTE DE ALIMENTACIÓN REDUND. ALIM 24..48V M340 BMXCPS4002;
991018512;CAJA CONEXPOL TAPA OPACA 540x360x171;121;Cajas plásticas.;1699;Gabinetes plasticos.;0199;CONEXTUBE;21.00;98904.2634;1;01;40015436;Caja Conexpol tapa opaca 540x360x171 ;
991018513;COLGANTE RUP NEGRO MATE;200;Techo;2676;Colgantes;1174;LUCCA OBJETOS;21.00;109425.1400;1;01;RUP NGO MATE;Colgante Rup negro mate;Con arpillera textil
991018514;COLGANTE RUP BLANCO MATE;200;Techo;2676;Colgantes;1174;LUCCA OBJETOS;21.00;109425.1400;1;01;RUP BCO MATE;Colgante Rup blanco mate;Con arpillera textil
991018515;NVR 16 CANALES, 2HDD (LITE);2809;Equipos de grabación;2827;NVR - IPs;0981;DAHUA;21.00;404977.4376;1;01;NVR4216-4KS3;NVR 16 CANALES, 2HDD (LITE) ;
991018516;NVR 16 CANALES, 1 HDD;2809;Equipos de grabación;2827;NVR - IPs;0981;DAHUA;21.00;262181.9249;1;01;DHI-NVR2116HS-S3;NVR 16 CANALES, 1 HDD;0                                                  
991018517;CAMARA MINI DOMO IP VARIFOCAL 2MPX, PVC/METAL, LENTE 2.8 A 12MM MOTORIZADO IR 30M;2808;Cámaras;2823;IP;0981;DAHUA;21.00;221902.1280;1;01;IPC-HDW1230T1P-ZS-2812-S5-QH;CAMARA MINI DOMO IP VARIFOCAL 2MPX, PVC/METAL, LENTE 2.8 A 12MM MOTORIZADO IR 30M;
991018518;CAMARA MINI DOMO IP VARIFOCAL 4MPX, PVC/METAL, LENTE 2.8 A 12MM MOTORIZADO IR 30M;2808;Cámaras;2823;IP;0981;DAHUA;21.00;181848.3499;1;01;IPC-HDW1431T1P-ZS-2812-S4;CAMARA MINI DOMO IP VARIFOCAL 4MPX, PVC/METAL, LENTE 2.8 A 12MM MOTORIZADO IR 30M;
991018519;TESTER DIGITAL CCTV PROBADOR DE CAMARAS TVI-CVI-AHD-ANALOG-TDR/PoE (CYGNUS);2241;Seguridad;2242;Cámaras de seguridad y accesorios;1119;CYGNUS ELECTRONICS;10.50;1110090.4168;1;01;CY-XVT-4;TESTER DIGITAL CCTV PROBADOR DE CAMARAS TVI-CVI-AHD-ANALOG-TDR/PoE (CYGNUS);
991018520;CAMARA BULLET VARIFOCAL 2MPX, METAL, LENTE MOTORIZADO IR 60MTS (WIZMIND CONT. DE PERSONAS);2808;Cámaras;2823;IP;0981;DAHUA;21.00;645057.9429;1;01;IPC-HFW5241EP-ZE-27135-S3;CAMARA BULLET VARIFOCAL 2MPX, METAL, LENTE 2.7 A 12MM MOTORIZADO IR 60MTS  ;0                                                  
991018521;CAMARA BULLET PTZ IP 2MPX, METAL, 30X ZOOM IR 120M;2808;Cámaras;2822;PTZ;0981;DAHUA;21.00;550699.3721;1;01;PTZ35231X;CAMARA BULLET PTZ IP 2MPX, METAL, 30X ZOOM IR 120M;0                                                  
991018522;COLGANTE ALUMINIO ACRILICO LED 42W 3000K 1,2 MTS 220V;200;Techo;2676;Colgantes;1070;LEUK;21.00;281759.9224;1;01;OFELIU NGO;COLGANTE ALUMINIO ACRILICO LED 42W 3000K 1,2 MTS 220V     ;
991018523;VENTILADOR DE TECHO 4 ASPAS 3000K-4000K-6000K 18W BLANCO + MADERA;2854;Aires y calefacción;2857;Ventiladores;1070;LEUK;21.00;971226.0681;1;01;484A;VENTILADOR DE TECHO 4 ASPAS 3000K-4000K-6000K 18W BLANCO + MADERA                ;
991018524;VENTILADOR DE TECHO 3 ASPAS 3000K-4000K-6000K 24W BLANCO + MADERA;2854;Aires y calefacción;2857;Ventiladores;1070;LEUK;21.00;723830.8620;1;01;422C;Ventilador de techo con 3 aspas 3000K-4000K-6000K 24W blanco y madera;
991018525;BASE PARA PROTECCION CB PUSH IN CB 1/6-2/4 PT-BE;2494;Aparamenta din;2561;Descargadores atmosféricos;0362;PHOENIX CONTACT;21.00;62676.6733;1;01;2800929;BASE PARA PROTECCION CB PUSH IN CB 1/6-2/4 PT-BE;
991018526;RELE DE ACOPLAMIENTO SEGURO PSR-SPP-24DC/FSP2/2X1/X1X2;2616;Reles/ reles de seguridad;2619;Reles de seguridad;0362;PHOENIX CONTACT;21.00;960357.7876;1;01;2986588;RELE DE ACOPLAMIENTO SEGURO PSR-SPP-24DC/FSP2/2X1/X1X2;
991018527;RELE 2 INV CON LED 24VCC RIF-1-RPT-LDP-24DC/2X21MS;2616;Reles/ reles de seguridad;2617;Reles enchufables;0362;PHOENIX CONTACT;21.00;56330.6086;1;01;2905291;RELE 2 INV CON LED 24VCC RIF-1-RPT-LDP-24DC/2X21MS ;
991018528;LAMPARA LED SOLAR DECORATIVA EXTERIOR 3000K;2;Iluminación;205;Solar;1175;ALI TOYS;21.00;41971.4756;1;01;MQ-39-LAM-CAL;LAMPARA LED SOLAR DECORATIVA EXTERIOR 3000K            ;51
991018529;APLIQUE BIDIRECCIONAL PANEL SOLAR 3000K;2;Iluminación;205;Solar;1175;ALI TOYS;21.00;32726.1879;1;01;SL08-LUZ;APLIQUE BIDIRECCIONAL PANEL SOLAR 3000K     ;51
991018530;LAMPARA PORYECTOR LUNA Y ESTRELLAS USB 3 MODOS ROSA;208;Infantil;2712;Veladores Infantiles;1175;ALI TOYS;21.00;17369.9261;1;01;SP01-PRO-ROS;LAMPARA PORYECTOR LUNA Y ESTRELLAS USB 3 MODOS ROSA         ;51
991018531;LAMPARA PORTATIL LED NOCHE RECARGABLE 7 COLORES;2;Iluminación;205;Solar;1175;ALI TOYS;21.00;32043.3065;1;01;TW-L03-LAM;LAMPARA PORTATIL LED NOCHE RECARGABLE 7 COLORES                 ;51
991018532;VELADOR LED RECARGABLE 1812 DORADO;202;Piso y Escritorio;2685;Veladores;0461;EUROPA LUX;21.00;27861.8230;1;01;1812 DO;VELADOR LED RECARGABLE 1812 DORADO               ;51
991018533;VELADOR LED RECARGABLE  NEGRO;202;Piso y Escritorio;2685;Veladores;1175;ALI TOYS;21.00;34669.8077;1;01;BKZ03-LAM-NEG;VELADOR LED RECARGABLE USB TACTIL DIMER METAL NEGRO       ;51
991018534;VELADOR LED RECARGABLE 1806 NEGRO;202;Piso y Escritorio;2685;Veladores;0461;EUROPA LUX;21.00;30394.7160;1;01;1806 NGO;VELADOR LED RECARGABLE 1806 NEGRO                ;51
991018535;VELADOR LED RECARGABLE 1806 DORADO;202;Piso y Escritorio;2685;Veladores;0461;EUROPA LUX;21.00;37993.3950;1;01;1806 DO;VELADOR LED RECARGABLE 1806 DORADO        ;51
991018536;LAMPARA LED NOCHE SENSOR MOVIMIENTO RECARGABLE USD 20CM;202;Piso y Escritorio;2685;Veladores;1175;ALI TOYS;21.00;29418.2884;0;01;MQ-169-LUZ;LAMPARA LED NOCHE SENSOR MOVIMIENTO RECARGABLE USD 20CM                       ;51
991018537;VELADOR RECARGABLE LED 1808 DORADO;202;Piso y Escritorio;2685;Veladores;0461;EUROPA LUX;21.00;45592.0740;1;01;1808 DO;VELADOR RECARGABLE LED 1808 DORADO       ;51
991018538;VELADOR RECARGABLE LED 1808 NEGRO;202;Piso y Escritorio;2685;Veladores;0461;EUROPA LUX;21.00;35460.5020;1;01;1808 NGO;VELADOR RECARGABLE LED 1808 NEGRO                        ;51
991018539;LAMPARA LUZ DE NOCHE LED SENSOR MOVIMIENTO USB 1W BLANCA;201;Pared;2679;Apliques;1175;ALI TOYS;21.00;10996.2744;1;01;BKB-LN01-LUZ;LAMPARA LUZ DE NOCHE LED SENSOR MOVIMIENTO USB 1W BLANCA                      ;51
991018540;SUSPENSOR P/ RIEL MAGNETICO SKYLINE 2x2MTS;1;GENERAL;2;Iluminación;0980;MACROLED;21.00;8863.7945;1;01;RMS-S-S;SUSPENSOR P/ RIEL MAGNETICO SKYLINE 2x2MTS      ;
991018541;EXTENSOR DE LINEA TIPO I P/ RIEL MAGNETICO SKYLINE EMBUTIR O SUSPENDER;1;GENERAL;2;Iluminación;0980;MACROLED;21.00;9432.7970;1;01;RMS-ELI-E-S;EXTENSOR DE LINEA TIPO I P/ RIEL MAGNET SKYLINE EMBUTIR/SUSP    ;
